id_tabela,nome_coluna,chave,cobertura_temporal,valor
despesa_coletiva_2017,V9004,503,(1),CEREALISTA
caderneta_coletiva_2017,V9004,503,(1),CEREALISTA
despesa_coletiva_2017,V9004,504,(1),VENDA
servico_nao_monetario_pof4_2017,V9004,504,(1),VENDA
servico_nao_monetario_pof2_2017,V9004,504,(1),VENDA
despesa_individual_2017,V9004,504,(1),VENDA
caderneta_coletiva_2017,V9004,504,(1),VENDA
caderneta_coletiva_2017,V9004,505,(1),EMPORIO
despesa_coletiva_2017,V9004,505,(1),EMPORIO
servico_nao_monetario_pof4_2017,V9004,505,(1),EMPORIO
servico_nao_monetario_pof2_2017,V9004,505,(1),EMPORIO
despesa_individual_2017,V9004,505,(1),EMPORIO
caderneta_coletiva_2017,V9004,506,(1),MERCADO (ARMAZEM)
despesa_coletiva_2017,V9004,506,(1),MERCADO (ARMAZEM)
despesa_individual_2017,V9004,506,(1),MERCADO (ARMAZEM)
servico_nao_monetario_pof2_2017,V9004,506,(1),MERCADO (ARMAZEM)
servico_nao_monetario_pof4_2017,V9004,506,(1),MERCADO (ARMAZEM)
despesa_individual_2017,V9004,507,(1),MINIMERCADO (ARMAZEM)
servico_nao_monetario_pof2_2017,V9004,507,(1),MINIMERCADO (ARMAZEM)
caderneta_coletiva_2017,V9004,507,(1),MINIMERCADO (ARMAZEM)
despesa_coletiva_2017,V9004,507,(1),MINIMERCADO (ARMAZEM)
servico_nao_monetario_pof4_2017,V9004,507,(1),MINIMERCADO (ARMAZEM)
despesa_individual_2017,V9004,508,(1),MERCADINHO
servico_nao_monetario_pof2_2017,V9004,508,(1),MERCADINHO
caderneta_coletiva_2017,V9004,508,(1),MERCADINHO
servico_nao_monetario_pof4_2017,V9004,508,(1),MERCADINHO
despesa_coletiva_2017,V9004,508,(1),MERCADINHO
servico_nao_monetario_pof2_2017,V9004,509,(1),MERCADO
despesa_coletiva_2017,V9004,509,(1),MERCADO
caderneta_coletiva_2017,V9004,509,(1),MERCADO
despesa_individual_2017,V9004,509,(1),MERCADO
servico_nao_monetario_pof4_2017,V9004,509,(1),MERCADO
despesa_individual_2017,V9004,510,(1),SECOS E MOLHADOS (ARMAZEM)
despesa_coletiva_2017,V9004,510,(1),SECOS E MOLHADOS (ARMAZEM)
servico_nao_monetario_pof4_2017,V9004,510,(1),SECOS E MOLHADOS (ARMAZEM)
caderneta_coletiva_2017,V9004,510,(1),SECOS E MOLHADOS (ARMAZEM)
servico_nao_monetario_pof2_2017,V9004,510,(1),SECOS E MOLHADOS (ARMAZEM)
servico_nao_monetario_pof2_2017,V9004,511,(1),CASA DE FARINHA
despesa_individual_2017,V9004,511,(1),CASA DE FARINHA
caderneta_coletiva_2017,V9004,511,(1),CASA DE FARINHA
despesa_coletiva_2017,V9004,511,(1),CASA DE FARINHA
servico_nao_monetario_pof4_2017,V9004,511,(1),CASA DE FARINHA
servico_nao_monetario_pof2_2017,V9004,512,(1),CASA DA FARINHA
despesa_coletiva_2017,V9004,512,(1),CASA DA FARINHA
despesa_individual_2017,V9004,512,(1),CASA DA FARINHA
caderneta_coletiva_2017,V9004,512,(1),CASA DA FARINHA
servico_nao_monetario_pof4_2017,V9004,512,(1),CASA DA FARINHA
servico_nao_monetario_pof4_2017,V9004,513,(1),CASA DO NORTE
servico_nao_monetario_pof2_2017,V9004,513,(1),CASA DO NORTE
despesa_coletiva_2017,V9004,513,(1),CASA DO NORTE
despesa_individual_2017,V9004,513,(1),CASA DO NORTE
caderneta_coletiva_2017,V9004,513,(1),CASA DO NORTE
despesa_individual_2017,V9004,514,(1),ARMAZEM VAREJISTA
caderneta_coletiva_2017,V9004,514,(1),ARMAZEM VAREJISTA
despesa_coletiva_2017,V9004,514,(1),ARMAZEM VAREJISTA
servico_nao_monetario_pof2_2017,V9004,514,(1),ARMAZEM VAREJISTA
servico_nao_monetario_pof4_2017,V9004,514,(1),ARMAZEM VAREJISTA
caderneta_coletiva_2017,V9004,515,(1),MERCANTIL
servico_nao_monetario_pof4_2017,V9004,515,(1),MERCANTIL
servico_nao_monetario_pof2_2017,V9004,515,(1),MERCANTIL
despesa_individual_2017,V9004,515,(1),MERCANTIL
despesa_coletiva_2017,V9004,515,(1),MERCANTIL
servico_nao_monetario_pof4_2017,V9004,601,(1),MERCEARIA
servico_nao_monetario_pof2_2017,V9004,601,(1),MERCEARIA
despesa_coletiva_2017,V9004,601,(1),MERCEARIA
despesa_individual_2017,V9004,601,(1),MERCEARIA
caderneta_coletiva_2017,V9004,601,(1),MERCEARIA
despesa_individual_2017,V9004,602,(1),BAIUCA
caderneta_coletiva_2017,V9004,602,(1),BAIUCA
servico_nao_monetario_pof2_2017,V9004,602,(1),BAIUCA
despesa_coletiva_2017,V9004,602,(1),BAIUCA
servico_nao_monetario_pof4_2017,V9004,602,(1),BAIUCA
servico_nao_monetario_pof4_2017,V9004,603,(1),TABERNA
servico_nao_monetario_pof2_2017,V9004,603,(1),TABERNA
despesa_coletiva_2017,V9004,603,(1),TABERNA
caderneta_coletiva_2017,V9004,603,(1),TABERNA
despesa_individual_2017,V9004,603,(1),TABERNA
despesa_coletiva_2017,V9004,604,(1),BODEGA (MERCEARIA)
despesa_individual_2017,V9004,604,(1),BODEGA (MERCEARIA)
servico_nao_monetario_pof4_2017,V9004,604,(1),BODEGA (MERCEARIA)
servico_nao_monetario_pof2_2017,V9004,604,(1),BODEGA (MERCEARIA)
caderneta_coletiva_2017,V9004,604,(1),BODEGA (MERCEARIA)
servico_nao_monetario_pof2_2017,V9004,605,(1),BARRACAO
caderneta_coletiva_2017,V9004,605,(1),BARRACAO
despesa_coletiva_2017,V9004,605,(1),BARRACAO
despesa_individual_2017,V9004,605,(1),BARRACAO
servico_nao_monetario_pof4_2017,V9004,605,(1),BARRACAO
despesa_individual_2017,V9004,701,(1),QUITANDA
despesa_coletiva_2017,V9004,701,(1),QUITANDA
servico_nao_monetario_pof2_2017,V9004,701,(1),QUITANDA
servico_nao_monetario_pof4_2017,V9004,701,(1),QUITANDA
caderneta_coletiva_2017,V9004,701,(1),QUITANDA
caderneta_coletiva_2017,V9004,702,(1),MERCADINHO (QUITANDA)
despesa_individual_2017,V9004,702,(1),MERCADINHO (QUITANDA)
despesa_coletiva_2017,V9004,702,(1),MERCADINHO (QUITANDA)
servico_nao_monetario_pof2_2017,V9004,702,(1),MERCADINHO (QUITANDA)
servico_nao_monetario_pof4_2017,V9004,702,(1),MERCADINHO (QUITANDA)
despesa_coletiva_2017,V9004,703,(1),TENDINHA (QUITANDA)
servico_nao_monetario_pof4_2017,V9004,703,(1),TENDINHA (QUITANDA)
despesa_individual_2017,V9004,703,(1),TENDINHA (QUITANDA)
caderneta_coletiva_2017,V9004,703,(1),TENDINHA (QUITANDA)
servico_nao_monetario_pof2_2017,V9004,703,(1),TENDINHA (QUITANDA)
servico_nao_monetario_pof2_2017,V9004,704,(1),VERDUREIRA
despesa_coletiva_2017,V9004,704,(1),VERDUREIRA
caderneta_coletiva_2017,V9004,704,(1),VERDUREIRA
servico_nao_monetario_pof4_2017,V9004,704,(1),VERDUREIRA
despesa_individual_2017,V9004,704,(1),VERDUREIRA
servico_nao_monetario_pof2_2017,V9004,705,(1),FEIRA DE VERDURAS
despesa_individual_2017,V9004,705,(1),FEIRA DE VERDURAS
servico_nao_monetario_pof4_2017,V9004,705,(1),FEIRA DE VERDURAS
caderneta_coletiva_2017,V9004,705,(1),FEIRA DE VERDURAS
despesa_coletiva_2017,V9004,705,(1),FEIRA DE VERDURAS
caderneta_coletiva_2017,V9004,706,(1),BANCA DE VERDURAS
despesa_coletiva_2017,V9004,706,(1),BANCA DE VERDURAS
despesa_individual_2017,V9004,706,(1),BANCA DE VERDURAS
servico_nao_monetario_pof2_2017,V9004,706,(1),BANCA DE VERDURAS
servico_nao_monetario_pof4_2017,V9004,706,(1),BANCA DE VERDURAS
caderneta_coletiva_2017,V9004,707,(1),CASA DE VERDURAS
despesa_individual_2017,V9004,707,(1),CASA DE VERDURAS
despesa_coletiva_2017,V9004,707,(1),CASA DE VERDURAS
servico_nao_monetario_pof2_2017,V9004,707,(1),CASA DE VERDURAS
servico_nao_monetario_pof4_2017,V9004,707,(1),CASA DE VERDURAS
despesa_coletiva_2017,V9004,708,(1),MERCADO DE VERDURAS
caderneta_coletiva_2017,V9004,708,(1),MERCADO DE VERDURAS
despesa_individual_2017,V9004,708,(1),MERCADO DE VERDURAS
servico_nao_monetario_pof4_2017,V9004,708,(1),MERCADO DE VERDURAS
servico_nao_monetario_pof2_2017,V9004,708,(1),MERCADO DE VERDURAS
servico_nao_monetario_pof4_2017,V9004,709,(1),VERDURARIA
despesa_coletiva_2017,V9004,709,(1),VERDURARIA
servico_nao_monetario_pof2_2017,V9004,709,(1),VERDURARIA
caderneta_coletiva_2017,V9004,709,(1),VERDURARIA
despesa_individual_2017,V9004,709,(1),VERDURARIA
despesa_coletiva_2017,V9004,710,(1),BANCA DE LEGUMES
servico_nao_monetario_pof4_2017,V9004,710,(1),BANCA DE LEGUMES
caderneta_coletiva_2017,V9004,710,(1),BANCA DE LEGUMES
servico_nao_monetario_pof2_2017,V9004,710,(1),BANCA DE LEGUMES
despesa_individual_2017,V9004,710,(1),BANCA DE LEGUMES
caderneta_coletiva_2017,V9004,711,(1),VERDUREIRO
despesa_individual_2017,V9004,711,(1),VERDUREIRO
servico_nao_monetario_pof2_2017,V9004,711,(1),VERDUREIRO
despesa_coletiva_2017,V9004,711,(1),VERDUREIRO
servico_nao_monetario_pof4_2017,V9004,711,(1),VERDUREIRO
despesa_individual_2017,V9004,712,(1),FEIRA ORGANICA
despesa_coletiva_2017,V9004,712,(1),FEIRA ORGANICA
servico_nao_monetario_pof4_2017,V9004,712,(1),FEIRA ORGANICA
servico_nao_monetario_pof2_2017,V9004,712,(1),FEIRA ORGANICA
caderneta_coletiva_2017,V9004,712,(1),FEIRA ORGANICA
caderneta_coletiva_2017,V9004,801,(1),FEIRA
despesa_individual_2017,V9004,801,(1),FEIRA
despesa_coletiva_2017,V9004,801,(1),FEIRA
servico_nao_monetario_pof2_2017,V9004,801,(1),FEIRA
servico_nao_monetario_pof4_2017,V9004,801,(1),FEIRA
despesa_coletiva_2017,V9004,802,(1),FEIRA-LIVRE
caderneta_coletiva_2017,V9004,802,(1),FEIRA-LIVRE
servico_nao_monetario_pof4_2017,V9004,802,(1),FEIRA-LIVRE
despesa_individual_2017,V9004,802,(1),FEIRA-LIVRE
servico_nao_monetario_pof2_2017,V9004,802,(1),FEIRA-LIVRE
servico_nao_monetario_pof2_2017,V9004,803,(1),FEIRA LIVRE DE ALIMENTOS
servico_nao_monetario_pof4_2017,V9004,803,(1),FEIRA LIVRE DE ALIMENTOS
caderneta_coletiva_2017,V9004,803,(1),FEIRA LIVRE DE ALIMENTOS
despesa_individual_2017,V9004,803,(1),FEIRA LIVRE DE ALIMENTOS
despesa_coletiva_2017,V9004,803,(1),FEIRA LIVRE DE ALIMENTOS
despesa_individual_2017,V9004,804,(1),FEIRA LIVRE
caderneta_coletiva_2017,V9004,804,(1),FEIRA LIVRE
servico_nao_monetario_pof4_2017,V9004,804,(1),FEIRA LIVRE
despesa_coletiva_2017,V9004,804,(1),FEIRA LIVRE
servico_nao_monetario_pof2_2017,V9004,804,(1),FEIRA LIVRE
despesa_individual_2017,V9004,901,(1),ACOUGUE
caderneta_coletiva_2017,V9004,901,(1),ACOUGUE
despesa_coletiva_2017,V9004,901,(1),ACOUGUE
servico_nao_monetario_pof2_2017,V9004,901,(1),ACOUGUE
servico_nao_monetario_pof4_2017,V9004,901,(1),ACOUGUE
despesa_individual_2017,V9004,902,(1),BUTIQUE DE CARNES
caderneta_coletiva_2017,V9004,902,(1),BUTIQUE DE CARNES
servico_nao_monetario_pof2_2017,V9004,902,(1),BUTIQUE DE CARNES
despesa_coletiva_2017,V9004,902,(1),BUTIQUE DE CARNES
servico_nao_monetario_pof4_2017,V9004,902,(1),BUTIQUE DE CARNES
servico_nao_monetario_pof4_2017,V9004,903,(1),CASA DE CARNES
despesa_individual_2017,V9004,903,(1),CASA DE CARNES
servico_nao_monetario_pof2_2017,V9004,903,(1),CASA DE CARNES
despesa_coletiva_2017,V9004,903,(1),CASA DE CARNES
caderneta_coletiva_2017,V9004,903,(1),CASA DE CARNES
despesa_individual_2017,V9004,904,(1),FRIGOS
caderneta_coletiva_2017,V9004,904,(1),FRIGOS
despesa_coletiva_2017,V9004,904,(1),FRIGOS
servico_nao_monetario_pof2_2017,V9004,904,(1),FRIGOS
servico_nao_monetario_pof4_2017,V9004,904,(1),FRIGOS
caderneta_coletiva_2017,V9004,905,(1),FRIGORIFICO DE CARNES
servico_nao_monetario_pof2_2017,V9004,905,(1),FRIGORIFICO DE CARNES
despesa_individual_2017,V9004,905,(1),FRIGORIFICO DE CARNES
servico_nao_monetario_pof4_2017,V9004,905,(1),FRIGORIFICO DE CARNES
despesa_coletiva_2017,V9004,905,(1),FRIGORIFICO DE CARNES
caderneta_coletiva_2017,V9004,906,(1),CARNECERIA
servico_nao_monetario_pof4_2017,V9004,906,(1),CARNECERIA
servico_nao_monetario_pof2_2017,V9004,906,(1),CARNECERIA
despesa_individual_2017,V9004,906,(1),CARNECERIA
despesa_coletiva_2017,V9004,906,(1),CARNECERIA
despesa_coletiva_2017,V9004,907,(1),ABATEDOURO
caderneta_coletiva_2017,V9004,907,(1),ABATEDOURO
despesa_individual_2017,V9004,907,(1),ABATEDOURO
servico_nao_monetario_pof2_2017,V9004,907,(1),ABATEDOURO
servico_nao_monetario_pof4_2017,V9004,907,(1),ABATEDOURO
servico_nao_monetario_pof2_2017,V9004,908,(1),MERCADO DE CARNES
servico_nao_monetario_pof4_2017,V9004,908,(1),MERCADO DE CARNES
despesa_coletiva_2017,V9004,908,(1),MERCADO DE CARNES
despesa_individual_2017,V9004,908,(1),MERCADO DE CARNES
caderneta_coletiva_2017,V9004,908,(1),MERCADO DE CARNES
caderneta_coletiva_2017,V9004,1001,(1),VENDEDOR AMBULANTE
despesa_individual_2017,V9004,1001,(1),VENDEDOR AMBULANTE
servico_nao_monetario_pof4_2017,V9004,1001,(1),VENDEDOR AMBULANTE
despesa_coletiva_2017,V9004,1001,(1),VENDEDOR AMBULANTE
servico_nao_monetario_pof2_2017,V9004,1001,(1),VENDEDOR AMBULANTE
caderneta_coletiva_2017,V9004,1002,(1),AMBULANTE
despesa_coletiva_2017,V9004,1002,(1),AMBULANTE
servico_nao_monetario_pof2_2017,V9004,1002,(1),AMBULANTE
servico_nao_monetario_pof4_2017,V9004,1002,(1),AMBULANTE
despesa_individual_2017,V9004,1002,(1),AMBULANTE
caderneta_coletiva_2017,V9004,1003,(1),CAMELO
servico_nao_monetario_pof4_2017,V9004,1003,(1),CAMELO
servico_nao_monetario_pof2_2017,V9004,1003,(1),CAMELO
despesa_individual_2017,V9004,1003,(1),CAMELO
despesa_coletiva_2017,V9004,1003,(1),CAMELO
caderneta_coletiva_2017,V9004,1004,(1),CARROCINHA
despesa_individual_2017,V9004,1004,(1),CARROCINHA
despesa_coletiva_2017,V9004,1004,(1),CARROCINHA
servico_nao_monetario_pof2_2017,V9004,1004,(1),CARROCINHA
servico_nao_monetario_pof4_2017,V9004,1004,(1),CARROCINHA
despesa_coletiva_2017,V9004,1005,(1),SACOLEIRO
servico_nao_monetario_pof2_2017,V9004,1005,(1),SACOLEIRO
despesa_individual_2017,V9004,1005,(1),SACOLEIRO
servico_nao_monetario_pof4_2017,V9004,1005,(1),SACOLEIRO
caderneta_coletiva_2017,V9004,1005,(1),SACOLEIRO
despesa_coletiva_2017,V9004,1006,(1),GUARDADOR DE CARROS
servico_nao_monetario_pof4_2017,V9004,1006,(1),GUARDADOR DE CARROS
despesa_individual_2017,V9004,1006,(1),GUARDADOR DE CARROS
caderneta_coletiva_2017,V9004,1006,(1),GUARDADOR DE CARROS
servico_nao_monetario_pof2_2017,V9004,1006,(1),GUARDADOR DE CARROS
despesa_coletiva_2017,V9004,1007,(1),GALEGO (VENDEDOR AMBULANTE)
despesa_individual_2017,V9004,1007,(1),GALEGO (VENDEDOR AMBULANTE)
caderneta_coletiva_2017,V9004,1007,(1),GALEGO (VENDEDOR AMBULANTE)
servico_nao_monetario_pof4_2017,V9004,1007,(1),GALEGO (VENDEDOR AMBULANTE)
servico_nao_monetario_pof2_2017,V9004,1007,(1),GALEGO (VENDEDOR AMBULANTE)
servico_nao_monetario_pof4_2017,V9004,1008,(1),VENDEDOR DE FRANGO ASSADO
despesa_coletiva_2017,V9004,1008,(1),VENDEDOR DE FRANGO ASSADO
despesa_individual_2017,V9004,1008,(1),VENDEDOR DE FRANGO ASSADO
servico_nao_monetario_pof2_2017,V9004,1008,(1),VENDEDOR DE FRANGO ASSADO
caderneta_coletiva_2017,V9004,1008,(1),VENDEDOR DE FRANGO ASSADO
despesa_individual_2017,V9004,1009,(1),TREILLER OU QUIOSQUE
servico_nao_monetario_pof4_2017,V9004,1009,(1),TREILLER OU QUIOSQUE
caderneta_coletiva_2017,V9004,1009,(1),TREILLER OU QUIOSQUE
servico_nao_monetario_pof2_2017,V9004,1009,(1),TREILLER OU QUIOSQUE
despesa_coletiva_2017,V9004,1009,(1),TREILLER OU QUIOSQUE
despesa_coletiva_2017,V9004,1010,(1),BARRACA (VENDEDOR AMBULANTE)
servico_nao_monetario_pof2_2017,V9004,1010,(1),BARRACA (VENDEDOR AMBULANTE)
caderneta_coletiva_2017,V9004,1010,(1),BARRACA (VENDEDOR AMBULANTE)
servico_nao_monetario_pof4_2017,V9004,1010,(1),BARRACA (VENDEDOR AMBULANTE)
despesa_individual_2017,V9004,1010,(1),BARRACA (VENDEDOR AMBULANTE)
servico_nao_monetario_pof4_2017,V9004,1011,(1),FITEIRO
servico_nao_monetario_pof2_2017,V9004,1011,(1),FITEIRO
despesa_coletiva_2017,V9004,1011,(1),FITEIRO
caderneta_coletiva_2017,V9004,1011,(1),FITEIRO
despesa_individual_2017,V9004,1011,(1),FITEIRO
caderneta_coletiva_2017,V9004,1012,(1),"CAMINHAO (GAS,FRUTA,PLANTA,MAT.CONSTRUCAO,ETC.)"
despesa_coletiva_2017,V9004,1012,(1),"CAMINHAO (GAS,FRUTA,PLANTA,MAT.CONSTRUCAO,ETC.)"
servico_nao_monetario_pof4_2017,V9004,1012,(1),"CAMINHAO (GAS,FRUTA,PLANTA,MAT.CONSTRUCAO,ETC.)"
despesa_individual_2017,V9004,1012,(1),"CAMINHAO (GAS,FRUTA,PLANTA,MAT.CONSTRUCAO,ETC.)"
servico_nao_monetario_pof2_2017,V9004,1012,(1),"CAMINHAO (GAS,FRUTA,PLANTA,MAT.CONSTRUCAO,ETC.)"
despesa_individual_2017,V9004,1013,(1),"VEICULO (GAS,FRUTA,PLANTA,MAT.CONSTRUCAO,ETC.)"
servico_nao_monetario_pof2_2017,V9004,1013,(1),"VEICULO (GAS,FRUTA,PLANTA,MAT.CONSTRUCAO,ETC.)"
servico_nao_monetario_pof4_2017,V9004,1013,(1),"VEICULO (GAS,FRUTA,PLANTA,MAT.CONSTRUCAO,ETC.)"
despesa_coletiva_2017,V9004,1013,(1),"VEICULO (GAS,FRUTA,PLANTA,MAT.CONSTRUCAO,ETC.)"
caderneta_coletiva_2017,V9004,1013,(1),"VEICULO (GAS,FRUTA,PLANTA,MAT.CONSTRUCAO,ETC.)"
caderneta_coletiva_2017,V9004,1014,(1),PRESTACAO (VENDEDOR AMBULANTE)
servico_nao_monetario_pof4_2017,V9004,1014,(1),PRESTACAO (VENDEDOR AMBULANTE)
servico_nao_monetario_pof2_2017,V9004,1014,(1),PRESTACAO (VENDEDOR AMBULANTE)
despesa_individual_2017,V9004,1014,(1),PRESTACAO (VENDEDOR AMBULANTE)
despesa_coletiva_2017,V9004,1014,(1),PRESTACAO (VENDEDOR AMBULANTE)
despesa_individual_2017,V9004,1015,(1),REGATAO (VENDEDOR AMBULANTE EMBARCADO)
caderneta_coletiva_2017,V9004,1015,(1),REGATAO (VENDEDOR AMBULANTE EMBARCADO)
servico_nao_monetario_pof4_2017,V9004,1015,(1),REGATAO (VENDEDOR AMBULANTE EMBARCADO)
servico_nao_monetario_pof2_2017,V9004,1015,(1),REGATAO (VENDEDOR AMBULANTE EMBARCADO)
despesa_coletiva_2017,V9004,1015,(1),REGATAO (VENDEDOR AMBULANTE EMBARCADO)
despesa_coletiva_2017,V9004,1016,(1),TAPIOQUEIRA
despesa_individual_2017,V9004,1016,(1),TAPIOQUEIRA
servico_nao_monetario_pof4_2017,V9004,1016,(1),TAPIOQUEIRA
caderneta_coletiva_2017,V9004,1016,(1),TAPIOQUEIRA
servico_nao_monetario_pof2_2017,V9004,1016,(1),TAPIOQUEIRA
despesa_coletiva_2017,V9004,1017,(1),BARRACA DE PRAIA
despesa_individual_2017,V9004,1017,(1),BARRACA DE PRAIA
servico_nao_monetario_pof4_2017,V9004,1017,(1),BARRACA DE PRAIA
servico_nao_monetario_pof2_2017,V9004,1017,(1),BARRACA DE PRAIA
caderneta_coletiva_2017,V9004,1017,(1),BARRACA DE PRAIA
despesa_coletiva_2017,V9004,1018,(1),CARRINHO DE ALIMENTOS
despesa_individual_2017,V9004,1018,(1),CARRINHO DE ALIMENTOS
caderneta_coletiva_2017,V9004,1018,(1),CARRINHO DE ALIMENTOS
servico_nao_monetario_pof2_2017,V9004,1018,(1),CARRINHO DE ALIMENTOS
servico_nao_monetario_pof4_2017,V9004,1018,(1),CARRINHO DE ALIMENTOS
caderneta_coletiva_2017,V9004,1019,(1),CARROCINHA DE ALIMENTOS
despesa_individual_2017,V9004,1019,(1),CARROCINHA DE ALIMENTOS
servico_nao_monetario_pof2_2017,V9004,1019,(1),CARROCINHA DE ALIMENTOS
despesa_coletiva_2017,V9004,1019,(1),CARROCINHA DE ALIMENTOS
servico_nao_monetario_pof4_2017,V9004,1019,(1),CARROCINHA DE ALIMENTOS
servico_nao_monetario_pof4_2017,V9004,1020,(1),VENDEDOR DE ACAI (ACAIZEIRO)
despesa_coletiva_2017,V9004,1020,(1),VENDEDOR DE ACAI (ACAIZEIRO)
despesa_individual_2017,V9004,1020,(1),VENDEDOR DE ACAI (ACAIZEIRO)
caderneta_coletiva_2017,V9004,1020,(1),VENDEDOR DE ACAI (ACAIZEIRO)
servico_nao_monetario_pof2_2017,V9004,1020,(1),VENDEDOR DE ACAI (ACAIZEIRO)
caderneta_coletiva_2017,V9004,1021,(1),LEITEIRO AMBULANTE
despesa_individual_2017,V9004,1021,(1),LEITEIRO AMBULANTE
servico_nao_monetario_pof2_2017,V9004,1021,(1),LEITEIRO AMBULANTE
despesa_coletiva_2017,V9004,1021,(1),LEITEIRO AMBULANTE
servico_nao_monetario_pof4_2017,V9004,1021,(1),LEITEIRO AMBULANTE
despesa_coletiva_2017,V9004,1022,(1),PADEIRO AMBULANTE
despesa_individual_2017,V9004,1022,(1),PADEIRO AMBULANTE
servico_nao_monetario_pof4_2017,V9004,1022,(1),PADEIRO AMBULANTE
caderneta_coletiva_2017,V9004,1022,(1),PADEIRO AMBULANTE
servico_nao_monetario_pof2_2017,V9004,1022,(1),PADEIRO AMBULANTE
despesa_individual_2017,V9004,1023,(1),PEIXEIRO AMBULANTE
servico_nao_monetario_pof2_2017,V9004,1023,(1),PEIXEIRO AMBULANTE
despesa_coletiva_2017,V9004,1023,(1),PEIXEIRO AMBULANTE
caderneta_coletiva_2017,V9004,1023,(1),PEIXEIRO AMBULANTE
servico_nao_monetario_pof4_2017,V9004,1023,(1),PEIXEIRO AMBULANTE
servico_nao_monetario_pof2_2017,V9004,1024,(1),AMASSADEIRA DE ACAI
despesa_coletiva_2017,V9004,1024,(1),AMASSADEIRA DE ACAI
despesa_individual_2017,V9004,1024,(1),AMASSADEIRA DE ACAI
caderneta_coletiva_2017,V9004,1024,(1),AMASSADEIRA DE ACAI
servico_nao_monetario_pof4_2017,V9004,1024,(1),AMASSADEIRA DE ACAI
servico_nao_monetario_pof4_2017,V9004,1025,(1),CARRO PIPA
caderneta_coletiva_2017,V9004,1025,(1),CARRO PIPA
servico_nao_monetario_pof2_2017,V9004,1025,(1),CARRO PIPA
despesa_individual_2017,V9004,1025,(1),CARRO PIPA
despesa_coletiva_2017,V9004,1025,(1),CARRO PIPA
despesa_individual_2017,V9004,1026,(1),CARRINHO DE PIPOCA
caderneta_coletiva_2017,V9004,1026,(1),CARRINHO DE PIPOCA
servico_nao_monetario_pof2_2017,V9004,1026,(1),CARRINHO DE PIPOCA
servico_nao_monetario_pof4_2017,V9004,1026,(1),CARRINHO DE PIPOCA
despesa_coletiva_2017,V9004,1026,(1),CARRINHO DE PIPOCA
servico_nao_monetario_pof2_2017,V9004,1027,(1),QUIOSQUE OU TREILLER
caderneta_coletiva_2017,V9004,1027,(1),QUIOSQUE OU TREILLER
despesa_individual_2017,V9004,1027,(1),QUIOSQUE OU TREILLER
servico_nao_monetario_pof4_2017,V9004,1027,(1),QUIOSQUE OU TREILLER
despesa_coletiva_2017,V9004,1027,(1),QUIOSQUE OU TREILLER
despesa_individual_2017,V9004,1028,(1),PRESTAMISTA
despesa_coletiva_2017,V9004,1028,(1),PRESTAMISTA
caderneta_coletiva_2017,V9004,1028,(1),PRESTAMISTA
servico_nao_monetario_pof2_2017,V9004,1028,(1),PRESTAMISTA
servico_nao_monetario_pof4_2017,V9004,1028,(1),PRESTAMISTA
servico_nao_monetario_pof2_2017,V9004,1029,(1),FLUTUANTE COMERCIAL
